Time,Ticker,Mean,Std
120,OIH,9.979500347219446,18.897687276317473
5,XME,0.37222158542384637,4.948831439094336
10,XME,0.6313945571108451,6.772056346837533
15,XME,0.7835199553237129,8.435873889872717
20,XME,0.9559398769198542,10.181633490430917
25,XME,0.9188630793601686,11.148584158230848
30,XME,0.7962559020185442,11.78853087719102
35,XME,0.7550123811513535,12.619447582450785
40,XME,0.56336404161321,12.816498267809449
45,XME,0.35372843130554854,12.841089944315742
50,XME,0.1537726067561339,12.885782144411921
115,XME,0.005823680917120375,12.594177198171916
120,XME,0.1712959321022465,12.68986919765521
5,SMH,0.2943255149554497,4.7840649437177385
10,SMH,0.5872961377469276,6.845852486017498
15,SMH,0.8890022135948004,8.619823927902225
20,SMH,1.1447778144487606,9.878340659344898
25,SMH,1.3057884855901176,10.771324631972673
30,SMH,1.5288585565030814,11.265216145936648
35,SMH,1.7660313362059026,11.650137230542848
40,SMH,1.9453955033370165,12.0446513981806
45,SMH,2.0770734860706184,12.464249308164057
50,SMH,2.2885180700231444,13.001484200601944
55,SMH,2.6492064626813976,13.788394478528266
60,SMH,3.0523127994974195,14.603909291960921
65,SMH,3.5267366493879027,15.195269346128773
70,SMH,3.9420483845072707,15.625424057182208
75,SMH,4.382470503834801,15.96140672397032
80,SMH,4.823313132252838,16.314541764745467
85,SMH,5.334714258831141,16.837743633535123
90,SMH,5.903204775601746,17.6019210163846
95,SMH,6.562332131043841,18.368236579341346
100,SMH,7.335598261294563,19.021202371307293
105,SMH,8.035064303414178,19.611537698710503
110,SMH,8.779973940167846,19.881986841132015
115,SMH,9.475068805797132,20.057980680585832
120,SMH,10.170488794333222,20.39660976837949
90,IBB,0.044720097808897276,6.984465372005493
95,IBB,0.25531849726475825,6.963062064853905
100,IBB,0.47442468232739776,7.0072760653064385
105,IBB,0.5778922759690827,7.262189780993341
110,IBB,0.6581862933160897,7.587795604112334
115,IBB,0.7496019724503065,7.945506695257077
120,IBB,0.8661314958466934,8.250460735105085
5,^GSPC,0.09457848568815645,2.4489951564704158
10,^GSPC,0.1825742455680415,3.363085210684738
15,^GSPC,0.26459395376816136,4.087402611509552
20,^GSPC,0.330471012949722,4.64275948764015
25,^GSPC,0.35068702312043665,5.111729120239663
30,^GSPC,0.37336647817277785,5.427000298486477
35,^GSPC,0.4086428976445382,5.646156920080939
40,^GSPC,0.4469022784542951,5.891157974131896
45,^GSPC,0.454112298875633,5.94311045261322
50,^GSPC,0.45983569124972207,6.028435743491327
55,^GSPC,0.4909526926930523,6.217455782543882
60,^GSPC,0.5356160686166662,6.48073873445705
65,^GSPC,0.5667342935331962,6.616878547347759
70,^GSPC,0.5833039257373804,6.759704171437055
75,^GSPC,0.591826314936808,6.963915158232323
80,^GSPC,0.6087256397286612,7.146900934507513
85,^GSPC,0.6410891963672593,7.376985785912738
90,^GSPC,0.6779380843832323,7.631244763685313
95,^GSPC,0.7027489512390053,7.831386807016328
100,^GSPC,0.7326181519443447,8.038977151189844
105,^GSPC,0.7688630566686723,8.36038526240471
110,^GSPC,0.8051554916359458,8.713435555228687
115,^GSPC,0.8480753741744141,9.06686387452523
120,^GSPC,0.8882664000886379,9.421795091734513
5,XLE,0.5034315644998496,4.187775554573762
10,XLE,0.9614633633432059,5.768001811915134
15,XLE,1.4101990272604616,6.996440119863546
20,XLE,1.8914553065971105,8.231161507232576
25,XLE,2.3847801275987215,9.253782716088244
30,XLE,2.8481395791231625,9.927161006011797
35,XLE,3.3030472036439646,10.33933237432629
40,XLE,3.761134981080357,10.778698580518657
45,XLE,4.239608380773618,11.188295502257178
50,XLE,4.737094210177366,11.473436265458188
55,XLE,5.299555587896849,11.895538792068193
60,XLE,5.939900370914559,12.324793793041144
65,XLE,6.5842274989387315,12.861489166783581
70,XLE,7.232809849411905,13.577597893708596
75,XLE,7.912313120156285,14.275324544252666
80,XLE,8.570281084147078,14.67119559291535
85,XLE,9.250882092092166,14.961451350774462
90,XLE,9.90022033388049,15.228117682268964
95,XLE,10.55803684787329,15.60410787049653
100,XLE,11.186799523022923,15.855322158449379
105,XLE,11.82780140457327,16.202383451211183
110,XLE,12.441746992515471,16.781140358689253
115,XLE,12.990376949783245,17.260479568091505
120,XLE,13.538461321541197,17.635002434418297
5,XLF,0.030933280322622964,2.9192299750720325
10,XLF,0.029965206153028737,4.1103561831368385
5,XLI,0.06197914560138628,2.502116137102372
10,XLI,0.1045813092887582,3.4771711380801453
15,XLI,0.1299859973834888,4.258497595811822
20,XLI,0.14948973197760174,5.002251427457829
25,XLI,0.13371222052092915,5.670390247774411
30,XLI,0.10693661607196872,6.095019768930033
35,XLI,0.10843579760905618,6.3248393762314485
40,XLI,0.12200657027821231,6.516808117811439
45,XLI,0.10861542580573832,6.4680275836079035
50,XLI,0.09725066819287351,6.397170822424311
55,XLI,0.11286518462342614,6.434610299690073
60,XLI,0.15006866785689008,6.575636162601233
65,XLI,0.1887421240285988,6.631838819860923
70,XLI,0.22770603328084363,6.779021234151399
75,XLI,0.2678764159866189,7.021070482589053
80,XLI,0.3044851869015084,7.141870119013745
85,XLI,0.36293180930860136,7.280997413433176
90,XLI,0.42124971656186855,7.440475676435396
95,XLI,0.47869298238503993,7.544058711869708
100,XLI,0.5460899354894997,7.599213667091803
105,XLI,0.6266383344159951,7.7180837658800785
110,XLI,0.702219802706563,7.924012717738353
115,XLI,0.769790303366176,8.114664265316524
120,XLI,0.8309567475421057,8.319389245833543
5,GDX,0.005132926970319573,4.773119230874149
5,XLK,0.25783629911042133,3.319245643249051
10,XLK,0.5361189567206183,4.634196569583737
15,XLK,0.822772584164007,5.7101968632867415
20,XLK,1.0700654080500107,6.487217511011197
25,XLK,1.2570393678501444,7.202938881386214
30,XLK,1.4449815454174597,7.740594020552633
35,XLK,1.6431875927024657,8.239140567373562
40,XLK,1.8345471227935157,8.730877615584417
45,XLK,1.978152025150858,9.079416513137618
50,XLK,2.103622003975703,9.426182214604733
55,XLK,2.251261826713865,9.849306504351633
60,XLK,2.4234214135327616,10.327102532796642
65,XLK,2.5893836037499254,10.676372915402274
70,XLK,2.729786407657534,10.993115667437465
75,XLK,2.8490465844417945,11.319720994683294
80,XLK,2.98782951602083,11.724333742561003
85,XLK,3.1568033281428804,12.201264070118294
90,XLK,3.3523423608608796,12.757361202681869
95,XLK,3.545645548723081,13.318405422295932
100,XLK,3.7513674482436596,13.883677652974129
105,XLK,3.959917599670655,14.488562172808484
110,XLK,4.174106292379621,15.071856926849392
115,XLK,4.399226795201871,15.62041742019906
120,XLK,4.638574381203629,16.200290584223165
5,XLV,0.07147920160873711,2.0754596124234466
10,XLV,0.12874475627051193,2.875901753040363
15,XLV,0.1707097539009891,3.416426621569875
20,XLV,0.21400944901716787,3.8747714504745843
25,XLV,0.23249832657557465,4.220268002636945
30,XLV,0.28227729216343694,4.491210238651281
35,XLV,0.3343705357923829,4.727365476160416
40,XLV,0.38361735459563107,4.963916874052233
45,XLV,0.41167058361022396,5.066664949105177
50,XLV,0.4338036237616582,5.089398229155775
55,XLV,0.454865950396205,5.051666184982292
60,XLV,0.4830899633728101,5.015344492310946
65,XLV,0.4939653355912241,4.835755910706018
70,XLV,0.4917349269770688,4.560516800334962
75,XLV,0.4901941936068387,4.382490500796083
80,XLV,0.49716350226473977,4.259509984288252
85,XLV,0.4883659935699021,4.28004152451679
90,XLV,0.4932818984871556,4.364286899071212
95,XLV,0.49073475891941526,4.378648950277043
100,XLV,0.48156896393788506,4.435765706650591
105,XLV,0.4802730029783238,4.597937470663178
110,XLV,0.5046821955910801,4.856959199839057
115,XLV,0.5650487712105976,5.2192094982145
120,XLV,0.6199909882581602,5.479902421398361
5,XLY,0.02322623579546528,3.6252949389717775
10,XLY,0.04475468480741272,5.077326247465815
15,XLY,0.08091667325442178,6.291301080045957
20,XLY,0.0987284194973899,7.179337621579773
25,XLY,0.05455929828911215,7.96990977029582
30,XLY,0.01694470949314987,8.644285745131642
35,XLY,0.010191423313402044,9.202898955157833
40,XLY,0.00119093389808308,9.683557239744848
5,XLP,0.03164668112751365,1.8758653808892911
10,XLP,0.043202160332490296,2.641789655931736
15,XLP,0.048724462377168334,3.2711749606619662
20,XLP,0.04879823638622836,3.8863964148645573
25,XLP,0.028010596538876723,4.3716718961656245
30,XLP,0.0026284018182774187,4.738262973872135
80,XLP,0.0015203711885940724,4.569357308018054
85,XLP,0.03956072769441801,4.707590541131127
90,XLP,0.09614954016893541,4.947093818054092
95,XLP,0.14278778827294744,5.169821145600537
100,XLP,0.1799678883544494,5.378755248445515
105,XLP,0.23249367693183853,5.591162545320711
110,XLP,0.2983731994171791,5.869588602473552
115,XLP,0.3721269275772766,6.058536165162789
120,XLP,0.43350825005079935,6.2331246191084615
5,XLB,0.025072355499586866,2.9243374300549103
10,XLB,0.011958722637019437,4.0421162769364445
5,XOP,0.5654409665242712,5.454941638133166
10,XOP,1.0939036818954504,7.5632370755411635
15,XOP,1.6261615138532244,9.169423890433823
20,XOP,2.1675723735148433,10.587300560430954
25,XOP,2.7084663010224794,11.787747439470218
30,XOP,3.1698807189100857,12.677540377339195
35,XOP,3.5973783971528492,13.188268677177755
40,XOP,4.017944924784358,13.697974377613056
45,XOP,4.412958352523991,14.057532519925171
50,XOP,4.814668687587952,14.257432529415656
55,XOP,5.305566294274897,14.65802679464633
60,XOP,5.921904445573769,15.041752935351393
65,XOP,6.542012664722144,15.461328905896233
70,XOP,7.180432179605538,16.06500579299901
75,XOP,7.852503133797718,16.563023216415573
80,XOP,8.485057896130462,16.651319377826912
85,XOP,9.131506342395669,16.49820410253757
90,XOP,9.703010740908066,16.393575280577167
95,XOP,10.258080309221922,16.47831465074514
100,XOP,10.756160541821242,16.407071024171557
105,XOP,11.279103850985104,16.721865336802946
110,XOP,11.762004380173565,17.407009531315023
115,XOP,12.160872664190768,18.051175515829968
120,XOP,12.538612735926288,18.507284643669678
5,XHB,0.13405289725329486,3.7367698977806785
10,XHB,0.23310280811162315,5.017243231747308
15,XHB,0.3186880353279629,6.045170155113257
20,XHB,0.4137399547905445,6.998989972046604
25,XHB,0.4481229607729714,7.900251625054565
30,XHB,0.480179808748389,8.670998269711468
35,XHB,0.5579985675751447,9.28334741018752
40,XHB,0.6702065837546518,9.87453455217628
45,XHB,0.7465125393705289,10.208517603628904
50,XHB,0.8160886456092414,10.55543537938521
55,XHB,0.9378369723291997,11.023041718213742
60,XHB,1.1130109508151156,11.556859203968676
65,XHB,1.2622509639070247,11.942188577037479
70,XHB,1.3777630072690847,12.381809955649683
75,XHB,1.4866612845214433,12.838883107263474
80,XHB,1.6058602890189488,13.177038226119778
85,XHB,1.753941964294403,13.53192264358317
90,XHB,1.892410304642823,13.961808864513124
95,XHB,2.0192632540812627,14.337910432549757
100,XHB,2.157584551374469,14.622280647532685
105,XHB,2.278671079715741,14.999330595580936
110,XHB,2.42272908961801,15.42758068912436
115,XHB,2.564129772135693,15.814459665337086
120,XHB,2.6887046476314334,16.240138523080017
5,ITB,0.20592447134202838,3.983309965859449
10,ITB,0.3782262686868689,5.402686047707346
15,ITB,0.5504775582989162,6.570787637326397
20,ITB,0.7338475548758738,7.617492266477435
25,ITB,0.8340046613788699,8.536786227482095
30,ITB,0.9336157162516016,9.366539647872917
35,ITB,1.0833532828501318,10.053308948172456
40,ITB,1.2681410532107826,10.702289355044288
45,ITB,1.4262386251964585,11.13512475325355
50,ITB,1.589443383777173,11.616794144000668
55,ITB,1.8149840699855186,12.161344738155357
60,ITB,2.099897579692745,12.78146191683319
65,ITB,2.3582893904281246,13.285051676709628
70,ITB,2.5768040578176987,13.815637558368639
75,ITB,2.801442857906099,14.352956874281722
80,ITB,3.0346320736136714,14.752565002494007
85,ITB,3.303425585068051,15.196863409227449
90,ITB,3.577366065431964,15.732637282878223
95,ITB,3.847867605796737,16.224657500651755
100,ITB,4.151878294176781,16.6370037268531
105,ITB,4.435832330449478,17.16185798413345
110,ITB,4.756854153938521,17.685674162635408
115,ITB,5.083359529034881,18.215484325287658
120,ITB,5.374466506149217,18.749955091839016
5,IYE,0.4848744703996457,4.104237152101366
10,IYE,0.9224016058346401,5.587631479218902
15,IYE,1.3506598036258375,6.755595904327691
20,IYE,1.8111043046627475,7.945719862477689
25,IYE,2.283325766496956,8.933670800297163
30,IYE,2.7250426540794277,9.580368996745158
35,IYE,3.159395500687964,9.938360662987048
40,IYE,3.5985787438013257,10.364792959585618
45,IYE,4.04470741315146,10.707401641662011
50,IYE,4.513647779977805,10.951484624944884
55,IYE,5.045936323839206,11.333792363880722
60,IYE,5.6530645153011685,11.744747807554813
65,IYE,6.262503715863988,12.242173179386995
70,IYE,6.871317273517039,12.892916754104448
75,IYE,7.5118441487586844,13.54297174816571
80,IYE,8.133158007573083,13.876290335046226
85,IYE,8.776775085468554,14.116362304671183
90,IYE,9.388589387363783,14.309289668474719
95,IYE,10.007391607464898,14.598665553832188
100,IYE,10.596825078554682,14.75892671248424
105,IYE,11.193474070973592,15.074090466025469
110,IYE,11.766523727973746,15.616720988669712
115,IYE,12.282447746873837,16.08832017199208
120,IYE,12.792924779804318,16.506687074311646
5,OIH,0.5906522885493423,6.0315474235211
10,OIH,1.0941917861612063,8.252954240120696
15,OIH,1.5905726375075366,10.117125177748798
20,OIH,2.1294225636041717,12.039499739287525
25,OIH,2.677559086199997,13.602456627869882
30,OIH,3.130456399474184,14.789620853900017
35,OIH,3.574160005837303,15.611740955831584
40,OIH,4.0255675797788095,16.355575248400942
45,OIH,4.502468858178899,17.128197089027505
50,OIH,5.009867118531978,17.72924126424672
55,OIH,5.601399214456315,18.451174907620132
60,OIH,6.289103887474193,19.13509094501924
65,OIH,6.975832190572632,19.914479363302117
70,OIH,7.666922528992442,20.77470000010568
75,OIH,8.420751650266194,21.624017537942148
80,OIH,9.115950678135327,21.99025453363637
85,OIH,9.824823836416062,22.091253413507133
90,OIH,10.42834856757695,21.927097230781992
95,OIH,11.032476798640163,21.809259484554083
100,OIH,11.590367810597266,21.407636732197105
105,OIH,12.14407178379017,21.19753093126377
110,OIH,12.619198801215262,21.238803230705418
115,OIH,13.001214323590888,21.149005480180193
120,OIH,13.363992850642385,21.132627643122778
5,XME,0.31834840113096297,4.818375960355979
10,XME,0.5450119316125467,6.455894323324896
15,XME,0.7386974086240953,7.94486340859266
20,XME,0.9313537687787582,9.300869954839264
25,XME,1.097933148920671,10.389880230362143
30,XME,1.2087447709282502,11.118611571598214
35,XME,1.3445579848209062,11.775541730477975
40,XME,1.5563640166115318,12.412028014308191
45,XME,1.7598832761370442,12.80687880942075
50,XME,1.9853463546543673,13.32853807405149
55,XME,2.2313301130682976,13.777906378192716
60,XME,2.4930363580841983,14.119217967845868
65,XME,2.7415826154124803,14.509715758904202
70,XME,2.9427560665602677,14.994804398368096
75,XME,3.156148528890866,15.446358468363455
80,XME,3.3199630728121092,15.80323583545064
85,XME,3.528222709573716,16.012811187087436
90,XME,3.694259174776306,15.896454440323916
95,XME,3.833071932460287,15.691518224299601
100,XME,3.966946292086256,15.385164562757414
105,XME,4.154963355826957,15.202438553077673
110,XME,4.360759382090351,15.192903414083657
115,XME,4.56913073069097,15.438652178820258
120,XME,4.769002453168544,15.666475415195308
5,SMH,0.2987300347529761,4.484788649939267
10,SMH,0.6402442081203242,6.399577957907856
15,SMH,0.9976784757655875,7.947668048874015
20,SMH,1.2891566545903224,9.081664455332684
25,SMH,1.471097504090435,9.928292540016349
30,SMH,1.6467273614396443,10.512455155378257
35,SMH,1.8529793312665943,10.993180242805836
40,SMH,2.061951550142654,11.433784824890857
45,SMH,2.229803994422664,11.817999067389387
50,SMH,2.3729120462092554,12.302386526214008
55,SMH,2.585835040708729,13.037577789575142
60,SMH,2.8456817031117625,13.758539357753117
65,SMH,3.1067641674307573,14.336593140890887
70,SMH,3.3061366757658526,14.773002264651948
75,SMH,3.471532154009381,15.194557423169858
80,SMH,3.6819045320634323,15.655697534963291
85,SMH,3.9562788807974285,16.202307219068498
90,SMH,4.244233924769789,16.865134840998962
95,SMH,4.514399085942919,17.592225546983503
100,SMH,4.79774601074068,18.314187436830057
105,SMH,5.058334274174378,19.035486466748175
110,SMH,5.317532598270256,19.63423063205477
115,SMH,5.612988136669601,20.177787720202627
120,SMH,5.948345120023079,20.735066370845995
5,^GSPC,0.21317163241101264,2.366752486045126
10,^GSPC,0.3975410605098096,3.231881717494998
15,^GSPC,0.5636604549247659,3.9044250115999075
20,^GSPC,0.7136270300633766,4.449023076993269
25,^GSPC,0.824469966734262,4.914498341436408
30,^GSPC,0.9428588998936576,5.249291447059543
35,^GSPC,1.0700512008598608,5.473102557274255
40,^GSPC,1.1982105157435012,5.740646375305448
45,^GSPC,1.3058380548961468,5.8564025488821265
50,^GSPC,1.4082334317614966,5.987022640086217
55,^GSPC,1.539615918447728,6.217324678712221
60,^GSPC,1.6779859147494658,6.503058148081434
65,^GSPC,1.8222072746147064,6.726742924694584
70,^GSPC,1.9366478542752368,6.924584611810515
75,^GSPC,2.046489391480138,7.167034086205641
80,^GSPC,2.1835973473227823,7.42256239842269
85,^GSPC,2.3385368168959872,7.728366819564116
90,^GSPC,2.499474196258737,8.055207044026995
95,^GSPC,2.6447154270478173,8.317474555997823
100,^GSPC,2.7925036787053243,8.608164184755216
105,^GSPC,2.9207701599342957,8.973770682040987
110,^GSPC,3.0308252614832893,9.336316819220993
115,^GSPC,3.1202141662837866,9.657717863007226
120,^GSPC,3.214464472272241,9.985408992684954
5,XLE,0.7872278055354084,4.490003232168553
10,XLE,1.5005853953577688,6.368525911682382
15,XLE,2.165304545755681,7.732357667986519
20,XLE,2.798836048725397,8.825713868982593
25,XLE,3.4427237591104576,9.853042238566086
30,XLE,4.062818629968706,10.444535415245118
35,XLE,4.6941649050482255,10.76094238328767
40,XLE,5.370171046908775,11.342473888709865
45,XLE,6.058428925069162,11.991345137247691
50,XLE,6.672677358931664,12.257253749729307
55,XLE,7.291490336523086,12.444802815338635
60,XLE,7.989843302920314,12.902632680315389
65,XLE,8.73928664878223,13.782781063511141
70,XLE,9.429149098142599,14.659352862212014
75,XLE,10.1049093456065,15.513235412635941
80,XLE,10.70367617839188,16.046708045118553
85,XLE,11.256975840889261,16.48792844478035
90,XLE,11.734458142547044,16.53705864455826
95,XLE,12.240738360289377,16.696307948743417
100,XLE,12.778757295982329,16.936627201347157
105,XLE,13.305350174413627,17.19822751636383
110,XLE,13.894329415479868,17.72943880083516
115,XLE,14.454320756400177,18.129411915629287
120,XLE,15.084516382397885,18.62715227910785
5,XLF,0.2775790664951905,2.9708721938067257
10,XLF,0.49646714370403616,4.205902040166123
15,XLF,0.6809206046370919,5.0366088555887085
20,XLF,0.8332371401539651,5.652968217288008
25,XLF,0.9505271094528608,6.275029102842205
30,XLF,1.0672344469554285,6.733238447765707
35,XLF,1.2014343316391864,7.096908909812665
40,XLF,1.331728020721833,7.511275503845455
45,XLF,1.4367438813529478,7.82671299936807
50,XLF,1.5132831626199177,8.022270221219916
55,XLF,1.6316156484612407,8.354284451891436
60,XLF,1.7904025724054013,8.900604199531356
65,XLF,1.9470036909772843,9.44729444003333
70,XLF,2.0670549557647986,9.971802553273266
75,XLF,2.173708415092075,10.540170102031835
80,XLF,2.272468119229294,11.006546698517882
85,XLF,2.3631857606659725,11.410850099360182
90,XLF,2.42457312314899,11.666942722212422
95,XLF,2.4689506103630894,11.775723686308611
100,XLF,2.5186129714543184,11.956073463434592
105,XLF,2.544061690529887,12.177502199929748
110,XLF,2.5543498694047915,12.44979725146779
115,XLF,2.5387148209992265,12.644446520493348
120,XLF,2.5509399109333324,12.975163882462816
5,XLU,0.019967854928278402,2.591403172510101
10,XLU,0.01949384706619073,3.7384842540355834
15,XLU,0.008080671950324086,4.460420719917137
20,XLU,0.013269723127585056,5.0984318542397915
25,XLU,0.005648207464217536,5.672582221193725
90,XLU,0.049872229031428905,5.850880295846629
95,XLU,0.12037419777978903,6.056072794238306
100,XLU,0.17914032075843067,6.3101736085701985
105,XLU,0.22206338422768002,6.675989755377142
110,XLU,0.2602916793895083,7.165798528674889
115,XLU,0.2914993866274705,7.683623315900494
120,XLU,0.31765970039778296,8.057450489258283
5,XLI,0.2139658002761856,2.472014245950284
10,XLI,0.38787114001403744,3.445262174392591
15,XLI,0.5280092707032661,4.200306315687816
20,XLI,0.6498836467122922,4.907752759913285
25,XLI,0.755750114636185,5.5874789594230005
30,XLI,0.8583721606930285,6.06137393383191
35,XLI,0.977440715175178,6.3394709688312325
40,XLI,1.1014846551313104,6.612791893465951
45,XLI,1.207715773612036,6.724426639897945
50,XLI,1.304651845037527,6.77894626906033
55,XLI,1.4312526518781237,6.888291233845685
60,XLI,1.5905611152277486,7.112960003964654
65,XLI,1.7686345064432902,7.313374377078977
70,XLI,1.9228049234817628,7.548136612102681
75,XLI,2.074699217560258,7.83449400228425
80,XLI,2.226838848908399,8.038100399910611
85,XLI,2.378453400491638,8.271840822398246
90,XLI,2.518448806114763,8.47292510107281
95,XLI,2.637314585738019,8.586806612376657
100,XLI,2.761963587752603,8.732403881561476
105,XLI,2.8563982019238523,8.886154443364486
110,XLI,2.943576227467788,9.090305478716303
115,XLI,3.0064361049782904,9.259342337673086
120,XLI,3.074729221957714,9.45860701164328
5,XLK,0.34967709426357146,3.214051858203774
10,XLK,0.6786380143908453,4.46440353016559
15,XLK,0.9931424498165013,5.484027304132669
20,XLK,1.2772897737520572,6.254707791901132
25,XLK,1.5042833729713252,6.902231842379686
30,XLK,1.735232690059771,7.3683338633463835
35,XLK,1.9699714792406395,7.774414120305408
40,XLK,2.1996571435754695,8.195087028252187
45,XLK,2.4080270845007288,8.498539319069597
50,XLK,2.6131562197144578,8.816298323542485
55,XLK,2.852990875909671,9.253168065964122
60,XLK,3.0957374095277705,9.707800731432336
65,XLK,3.3488091884489988,10.066129759062683
70,XLK,3.5582411712715687,10.3632842350233
75,XLK,3.752476290182663,10.659667993197818
80,XLK,3.995951078131125,11.058820839780333
85,XLK,4.280800501039448,11.516906491664878
90,XLK,4.61036118875936,12.074288745178203
95,XLK,4.930337862709896,12.60970985610325
100,XLK,5.260724256171602,13.14895159628835
105,XLK,5.566183286643894,13.731101023787765
110,XLK,5.835965592486843,14.260675157633617
115,XLK,6.077331369799938,14.7262861350008
120,XLK,6.341795408776263,15.227020855433699
5,XLV,0.1460863454826438,2.0453410582830323
10,XLV,0.263853931080935,2.8210989077404975
15,XLV,0.37518708305561804,3.328464200490343
20,XLV,0.499015958725797,3.7834763226912576
25,XLV,0.5885144981028598,4.148592931826663
30,XLV,0.6935522385414707,4.460012860375883
35,XLV,0.8098538970131631,4.6955105936780726
40,XLV,0.9310606605673049,4.918175556201725
45,XLV,1.0274028713550702,5.0308726944479805
50,XLV,1.1079863702020618,5.0697904930790125
55,XLV,1.1957773865943226,5.0726864660492526
60,XLV,1.291900267219015,5.057391261120499
65,XLV,1.3975202669829254,4.972473960073405
70,XLV,1.5026202639496233,4.866495758247989
75,XLV,1.6155242473064921,4.8810899436079325
80,XLV,1.7569001847132086,4.963325918606265
85,XLV,1.9037038926652994,5.17949097506453
90,XLV,2.0558429136213596,5.446702172562197
95,XLV,2.2017308093856434,5.664762276816517
100,XLV,2.325601883900907,5.90150689214476
105,XLV,2.438673863820628,6.150924546935024
110,XLV,2.561747472509846,6.433173381182584
115,XLV,2.67213689185732,6.752032741205526
120,XLV,2.75576187813557,6.950005932816845
5,XLY,0.14025652796075527,3.490274268310511
10,XLY,0.26079585076796785,4.867344567869777
15,XLY,0.3610090640420439,5.998349677642442
20,XLY,0.4306432842469766,6.859234600764815
25,XLY,0.4565320623216114,7.616740415399704
30,XLY,0.4900906136768207,8.257454760201368
35,XLY,0.5407244668340102,8.741116166049379
40,XLY,0.5960252027125796,9.16965796401148
45,XLY,0.6214844434177259,9.455871095568103
50,XLY,0.6251224170894153,9.754546721504795
55,XLY,0.6744909469060499,10.12613178335384
60,XLY,0.7289712104304265,10.524870395561765
65,XLY,0.7668462678870847,10.771836730638213
70,XLY,0.7599475635546818,10.9086142730565
75,XLY,0.7595607600170804,11.130646235599412
80,XLY,0.8105826583421838,11.341793506505299
85,XLY,0.8949836975187772,11.603672138941457
90,XLY,0.9762170172300573,11.912502546391432
95,XLY,1.029352304112231,12.141331219405902
100,XLY,1.1093134823229196,12.43109225726845
105,XLY,1.174132877600552,12.837361659949698
110,XLY,1.2113324007843564,13.29120256275558
115,XLY,1.212681973736082,13.679916277037814
120,XLY,1.2229781821611159,14.09606534832532
5,XLP,0.07492251591811312,1.8386248614635499
10,XLP,0.12268342170171088,2.5710854069972258
15,XLP,0.1615245674369779,3.1652551245483584
20,XLP,0.2020820045191707,3.762429053088735
25,XLP,0.22329842929656707,4.234040221637517
30,XLP,0.24212548003130208,4.604284789463443
35,XLP,0.2529536298950928,4.837016254857002
40,XLP,0.2656813133326293,5.0247661368135175
45,XLP,0.2868856353766921,5.11817150633201
50,XLP,0.31949497430036683,5.0757343897446345
55,XLP,0.3828751450796629,5.04099297139742
60,XLP,0.44501828471854005,4.964680559475258
65,XLP,0.5201484967394371,4.833332764507539
70,XLP,0.5875935983710153,4.731750653790079
75,XLP,0.6651175569602591,4.7088116897763905
80,XLP,0.7719674277310038,4.695345249000419
85,XLP,0.9018731953247915,4.828271129176824
90,XLP,1.0253989910554846,5.046571394024179
95,XLP,1.1391918249292803,5.260021405793624
100,XLP,1.2301248466019643,5.472259562848242
105,XLP,1.3063349842002527,5.6684044595061645
110,XLP,1.3828916719766033,5.919481737952878
115,XLP,1.4521169684911772,6.109607002650669
120,XLP,1.516518307114717,6.2624412719353915
5,XLB,0.17341649037216536,2.8773492594336876
10,XLB,0.31141607151357914,3.9801917074888298
15,XLB,0.42481929765404286,4.865399469563679
20,XLB,0.5202446411889095,5.562830072554588
25,XLB,0.5969644113092735,6.151083394283799
30,XLB,0.6623958537917651,6.564157695415645
35,XLB,0.7398934151144714,6.813937592962268
40,XLB,0.824684267713409,7.058991673126003
45,XLB,0.8788206650897609,7.148303289216053
50,XLB,0.9003232199934502,7.201218843061318
55,XLB,0.9650375597888373,7.334420037170505
60,XLB,1.0716341584434446,7.598286340222841
65,XLB,1.195460764924342,7.850421935796937
70,XLB,1.2950253514320156,8.155600430147063
75,XLB,1.388619985458308,8.45835956616745
80,XLB,1.4861991005439692,8.695735791850012
85,XLB,1.5936581736530129,8.91640468663007
90,XLB,1.6852028460814041,9.072286637997934
95,XLB,1.7516641049153052,9.114226518031161
100,XLB,1.8246445704662453,9.198533711773692
105,XLB,1.8654463150261218,9.33917073472561
110,XLB,1.9181531885052456,9.544798575232473
115,XLB,1.934747203426601,9.70806519150127
120,XLB,1.9497859201692334,9.883446970662584
5,XOP,0.9454319088657739,5.725520268599011
10,XOP,1.8176616909125372,8.138244417665282
15,XOP,2.636884243196387,9.906144249745628
20,XOP,3.4119160195955685,11.255452516837314
25,XOP,4.219796161783475,12.644241753942778
30,XOP,4.970427219482897,13.619862028219575
35,XOP,5.717858116809314,14.267468688669995
40,XOP,6.491818178866832,15.140910291644907
45,XOP,7.252860300772883,16.050094448388265
50,XOP,7.896501737738738,16.41742606907088
55,XOP,8.541421312442228,16.65773048226448
60,XOP,9.275232157191233,17.172128809732826
65,XOP,10.065486492183895,18.141463803321873
70,XOP,10.774784102560362,19.013410927882465
75,XOP,11.445697723328147,19.724114214126036
80,XOP,12.02610587743497,20.120160672845792
85,XOP,12.53022232161759,20.23589120348777
90,XOP,12.943578392592894,19.861487502566476
95,XOP,13.39715815875652,19.66958645377911
100,XOP,13.918631877224108,19.819459175429863
105,XOP,14.438558472185067,20.088074790781118
110,XOP,15.051053211912382,20.77079023288293
115,XOP,15.657523592987367,21.480079152692234
120,XOP,16.353118788437307,22.406545465535512
5,IYR,0.06230824057090054,2.8629897039026866
